paper_split,cell_id,prefix_cycle,gate_triggered,trajectory_mae_pp,empirical_coverage,mean_interval_width_pp,weighted_interval_score
secondary_test,MATR_B3C31,40,False,0.023835763565533834,0.99230769230769234,0.35744393357875048,0.020208673988891548
secondary_test,MATR_B3C31,60,False,0.29651058618275605,1,1.1671051821077469,0.1377403681311769
secondary_test,MATR_B3C31,100,False,0.060259728477791083,0.77000000000000002,0.20952498662759836,0.028853985053369838
secondary_test,MATR_B3C33,20,False,0.026333303889301822,1,0.6080954257287704,0.029047615487392951
secondary_test,MATR_B3C33,40,False,0.060255517190137199,1,0.70796431550977923,0.043683982913705031
secondary_test,MATR_B3C33,60,False,0.12340190965512014,1,0.50176305908293872,0.05785940518780467
secondary_test,MATR_B3C33,100,False,0.025575276104499167,1,0.37691963549646401,0.021089079884715187
secondary_test,MATR_B3C34,20,False,0.071456566711701641,0.99285714285714288,0.43652235909830839,0.03837471976497555
secondary_test,MATR_B3C34,40,False,0.11514856931027675,1,0.73086119609613098,0.062744896306629938
secondary_test,MATR_B3C34,60,False,0.24484455758205984,1,1.2109813708662431,0.12198089822289472
secondary_test,MATR_B3C34,100,False,0.043996877305786629,0.95999999999999996,0.29567405213898423,0.024660362566190232
secondary_test,MATR_B3C35,20,False,0.14743048824394173,1,0.73774387410311071,0.073734958551417595
secondary_test,MATR_B3C35,40,False,0.2240655225445333,1,0.95606538389543283,0.1065573536446922
secondary_test,MATR_B3C35,60,False,0.21431506778244316,1,0.68945757630191751,0.094420275137544959
secondary_test,MATR_B3C35,100,False,0.049068829848565441,1,0.4078181366250348,0.029950214503689638
secondary_test,MATR_B3C36,20,False,0.24452555127558356,0.78928571428571426,0.95437646801340137,0.11752807494292061
secondary_test,MATR_B3C36,40,False,0.16974605248394622,1,1.2524424658723705,0.098330099690394426
secondary_test,MATR_B3C36,60,False,0.18400770840535371,1,1.0417557652177127,0.096061094975708319
secondary_test,MATR_B3C36,100,False,0.058409429693579186,0.88500000000000001,0.22056792801006991,0.028128188349343414
secondary_test,MATR_B3C38,20,False,0.35281116256005945,1,1.0788540493899681,0.15356552249968541
secondary_test,MATR_B3C38,40,False,0.23291165149915494,0.73461538461538467,0.51237729516111596,0.09880050171624101
secondary_test,MATR_B3C38,60,False,0.27310107980125459,0.64166666666666672,0.56916371979923375,0.12341694670723843
secondary_test,MATR_B3C38,100,False,0.046845820117247639,0.95499999999999996,0.46791068276396985,0.031410642328821452
secondary_test,MATR_B3C39,20,False,0.59319077280882737,1,3.4991389001469257,0.31436822094117328
secondary_test,MATR_B3C39,40,False,0.034837250427442422,0.99615384615384617,0.66965405468927131,0.033946724866608241
secondary_test,MATR_B3C39,60,False,0.12905180180919332,1,0.50257151561248359,0.059769651123480545
secondary_test,MATR_B3C39,100,False,0.045733054374938291,0.995,0.38557328682190556,0.028105897549584966
secondary_test,MATR_B3C4,20,False,0.14653173374241379,0.98928571428571432,0.65895570762655842,0.070867729908153668
secondary_test,MATR_B3C4,40,False,0.033756647474990915,1,0.48993716168840096,0.02758345454794367
secondary_test,MATR_B3C4,60,False,0.18084324064161633,0.94999999999999996,0.47576822436890304,0.076711149292855801
secondary_test,MATR_B3C4,100,False,0.024649263166001988,0.90000000000000002,0.34030909965837197,0.020575882809687127
secondary_test,MATR_B3C40,20,False,0.57294624172035502,1,2.9646675577449901,0.28980433249828469
secondary_test,MATR_B3C40,40,False,0.047120731740707918,1,0.53067148496148697,0.033395960078952201
secondary_test,MATR_B3C40,60,False,0.083109833291930002,1,0.5773347632210093,0.046947769871343636
secondary_test,MATR_B3C40,100,False,0.024801677624698825,0.995,0.43234977956245801,0.022688137754317744
secondary_test,MATR_B3C41,20,False,0.10719910344144011,1,0.72980438579813378,0.060059847340417818
secondary_test,MATR_B3C41,40,False,0.054600296812030866,1,0.79263543205071008,0.044621280005700613
secondary_test,MATR_B3C41,60,False,0.138954724581311,0.8208333333333333,0.41635695693417862,0.062193686705287625
secondary_test,MATR_B3C41,100,False,0.048008475006712598,1,0.67352963443555736,0.038453812816756104
secondary_test,MATR_B3C44,20,False,0.019467716377219651,1,1.3207547786028715,0.050514398079168923
secondary_test,MATR_B3C44,40,False,0.15400854102470676,0.99615384615384617,0.48678600997860777,0.067614567417330212
secondary_test,MATR_B3C44,60,False,0.1760521480481462,0.52500000000000002,0.37069478439139419,0.078636395075042539
secondary_test,MATR_B3C44,100,False,0.10650175894070926,0.73999999999999999,0.31565823330001619,0.048070564588348602
secondary_test,MATR_B3C45,20,False,0.27408679558347876,0.29999999999999999,0.4762282926178627,0.14097079709301491
secondary_test,MATR_B3C45,40,False,0.82728224068122225,0.9884615384615385,3.2679167556685038,0.3847527639309144
secondary_test,MATR_B3C45,60,False,0.34810526976438921,0.42916666666666664,0.65059844308971571,0.16652544011330406
secondary_test,MATR_B3C45,100,False,0.096584127456627158,0.77000000000000002,0.46947213369156998,0.051252361053788678
secondary_test,MATR_B3C5,20,False,0.47329138324308268,1,2.7672640528825392,0.25000592951044553
secondary_test,MATR_B3C5,40,False,0.14247465393552528,1,0.95263775957320829,0.079246143297615368
secondary_test,MATR_B3C5,60,False,0.20361977248271318,1,1.1242601734404682,0.10534859660891999
secondary_test,MATR_B3C5,100,False,0.03719990015271122,0.93500000000000005,0.2673727682637434,0.021802422541134184
secondary_test,MATR_B3C6,20,False,1.3212268665422724,1,5.2323274988070816,0.61481987214099343
secondary_test,MATR_B3C6,40,True,2.096739370304388,1,14.531576551438858,1.1832990084827577
secondary_test,MATR_B3C6,60,True,1.8686243112560923,1,10.973952264544641,0.98867317923685205
secondary_test,MATR_B3C6,100,False,0.19987547913245102,1,6.2870468474568737,0.27619338795937937
secondary_test,MATR_B3C7,20,False,0.086323831331251613,0.98571428571428577,0.87847692476738382,0.058960425169341905
secondary_test,MATR_B3C7,40,False,0.18488790283328549,0.90384615384615385,0.54981678897073083,0.081152196342553273
secondary_test,MATR_B3C7,60,False,0.34647959977342141,0.27083333333333331,0.56645996729325543,0.18434477061689075
secondary_test,MATR_B3C7,100,False,0.058992247260824443,0.97999999999999998,0.88332244936979298,0.049511617674248054
secondary_test,MATR_B3C8,20,False,0.057816362684710604,1,0.62264363854167204,0.040026908846292591
secondary_test,MATR_B3C8,40,False,0.052417328685347431,0.9884615384615385,0.54645207312773114,0.035704319304601918
secondary_test,MATR_B3C8,60,False,0.11025521674417019,1,0.41849187798064652,0.050701468180744939
secondary_test,MATR_B3C8,100,False,0.02999199628414722,0.95499999999999996,0.26306277390575489,0.018922697054076506
secondary_test,MATR_B3C9,20,False,0.033752476608813711,1,1.4889075696532381,0.060881077858045834
secondary_test,MATR_B3C9,40,False,0.23167125175771955,0.20384615384615384,0.34761678802746815,0.13162986762887469
secondary_test,MATR_B3C9,60,False,0.28336378154596675,0.10833333333333334,0.3270058647509117,0.18821100021776277
secondary_test,MATR_B3C9,100,False,0.1128546290528611,0.97499999999999998,0.42986679371322267,0.05198277579730317
